:START_ID;:END_ID;:TYPE
IEEE Trans. Educ._Vol62;IEEE Trans. Educ.;BELONGS_TO
IEEE Trans. Educ._Vol58;IEEE Trans. Educ.;BELONGS_TO
IEEE Trans. Educ._Vol63;IEEE Trans. Educ.;BELONGS_TO
Int. J. Neural Syst._Vol33;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol5;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol7;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol2;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol29;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol15;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol10;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol19;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol30;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol21;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol23;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol35;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol36;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol22;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol32;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol9;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol26;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol16;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol17;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol27;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol3;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol34;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol8;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol31;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol6;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol4;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol11;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol1;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol24;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol20;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol18;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol13;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol12;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol14;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol1;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol28;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol1;Int. J. Neural Syst.;BELONGS_TO
Int. J. Neural Syst._Vol25;Int. J. Neural Syst.;BELONGS_TO
Comput. Optim. Appl._Vol26;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol34;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol9;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol51;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol21;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol28;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol44;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol32;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol14;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol71;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol64;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol35;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol61;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol60;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol46;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol74;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol58;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol65;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol69;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol87;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol68;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol27;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol78;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol42;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol57;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol70;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol75;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol1;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol73;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol40;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol30;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol22;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol45;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol52;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol56;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol55;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol1;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol54;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol47;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol3;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol83;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol7;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol88;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol43;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol53;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol24;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol86;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol2;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol62;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol79;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol10;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol92;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol85;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol66;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol6;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol17;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol41;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol91;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol76;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol4;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol80;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol63;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol29;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol90;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol48;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol36;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol77;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol37;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol59;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol23;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol67;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol31;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol38;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol82;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol89;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol93;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol72;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol81;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol5;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol50;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol49;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol20;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol84;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol8;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol39;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol33;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol18;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol11;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol16;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol13;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol19;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol25;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol12;Comput. Optim. Appl.;BELONGS_TO
Comput. Optim. Appl._Vol15;Comput. Optim. Appl.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol28;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol20;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol39;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol43;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol29;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol36;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol25;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol38;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol6;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol35;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol34;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol40;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol47;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol11;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol19;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol17;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol14;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol42;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol9;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol3;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol33;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol24;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol31;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol5;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol30;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol23;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol18;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol2;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol22;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol44;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol27;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol16;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol45;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol41;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol37;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol21;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol46;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol8;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol13;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol12;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol32;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol7;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol10;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol1;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol4;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol15;IEEE Ann. Hist. Comput.;BELONGS_TO
IEEE Ann. Hist. Comput._Vol26;IEEE Ann. Hist. Comput.;BELONGS_TO
Inf. Syst. Frontiers_Vol25;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol19;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol9;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol21;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol26;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol13;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol10;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol24;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol17;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol18;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol6;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol23;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol5;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol27;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol11;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol7;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol22;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol14;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol20;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol16;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol8;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol1;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol12;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol4;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol15;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol1;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol3;Inf. Syst. Frontiers;BELONGS_TO
Inf. Syst. Frontiers_Vol2;Inf. Syst. Frontiers;BELONGS_TO
SIGIR Forum_Vol32;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol11;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol48;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol52;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol39;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol54;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol45;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol58;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol44;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol13;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol18;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol55;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol41;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol59;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol49;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol29;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol43;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol47;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol56;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol17;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol15;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol21;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol35;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol24;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol42;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol38;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol30;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol50;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol40;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol19;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol33;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol51;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol57;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol37;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol14;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol10;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol15;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol20;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol16;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol10;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol34;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol36;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol9;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol23;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol53;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol46;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol25;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol12;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol22;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol16;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol27;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol8;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol7;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol11;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol28;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol26;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol31;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol18;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol12;SIGIR Forum;BELONGS_TO
SIGIR Forum_Vol9;SIGIR Forum;BELONGS_TO
